trip_amount,trip_distance_km,payment_method,num_trips_last_hour,avg_trip_amount,distance_from_usual_area_km,time_since_last_trip_min,is_fraud
145562,12.88,0,1,23837,8.36,443.17,0
145336,10.15,0,1,111065,9.05,94.82,0
149209,3.54,0,0,134057,2.66,261.15,0
174363,0.61,0,2,110457,8.16,114.15,0
168567,4.84,0,1,90341,6.79,260.58,0
148098,4.84,1,1,117058,5.22,374.92,0
165947,0.5,0,1,115517,5.3,387.59,0
94575,13.48,1,1,116304,4.8,26.92,0
107102,4.94,0,0,49119,3.78,151.48,0
180555,3.91,2,1,37157,8.57,106.14,0
31955,4.32,1,1,36042,1.59,145.94,0
158537,3.76,1,0,31226,9.59,227.47,0
139221,0.5,1,0,134590,3.97,42.99,0
42486,7.29,1,0,85583,4.15,240.85,0
92187,0.5,0,0,43954,6.07,354.72,0
149718,8.7,0,2,74785,1.92,243.54,0
149015,0.78,1,2,29645,0.87,315.9,0
339061,1.55,2,11,631980,30.02,4.0,1
43846,2.29,0,2,117466,7.96,447.82,0
158848,2.9,1,1,96403,1.45,405.92,0
39432,3.15,2,1,40654,6.93,409.15,0
569695,0.29,1,5,551063,24.27,3.37,1
43682,3.02,2,1,91069,9.2,177.79,0
124727,7.01,1,1,105976,8.15,144.81,0
388022,1.36,0,11,696466,32.22,1.68,1
16366,1.88,1,1,39161,2.28,191.28,0
148204,1.41,2,0,136277,2.11,13.97,0
56455,1.88,1,1,55501,5.2,53.3,0
48442,1.12,2,1,62833,5.07,69.4,0
28732,10.23,2,1,81251,3.76,37.43,0
50373,3.38,1,2,120244,0.4,285.86,0
127836,4.88,2,1,112501,6.61,47.52,0
199832,7.0,0,2,82434,3.85,316.71,0
120004,1.82,0,0,125820,4.64,127.43,0
126878,10.33,0,0,99763,9.81,375.01,0
671817,1.09,0,9,651185,46.85,2.86,1
21948,5.08,0,2,80295,8.57,432.94,0
150375,0.5,0,2,118022,4.56,228.13,0
29480,2.74,0,0,28484,9.41,193.99,0
148019,1.74,2,1,61774,0.86,164.31,0
169360,0.5,0,0,139120,4.98,95.44,0
56381,2.16,0,1,87165,0.92,166.76,0
158517,9.11,0,1,143687,8.5,13.95,0
183738,11.15,1,1,20843,7.09,438.55,0
118144,4.22,0,0,81261,0.63,467.59,0
94049,20.46,0,2,114467,8.48,433.99,0
353106,1.11,1,9,782112,15.35,1.68,1
164017,5.54,1,1,80365,0.79,76.7,0
129058,1.12,0,2,41660,2.85,398.85,0
119378,0.64,0,1,76284,8.9,244.06,0
913262,0.47,1,14,412643,32.95,2.93,1
19781,2.62,2,0,98042,0.47,162.7,0
42213,0.5,1,0,80099,3.74,181.34,0
109749,11.6,1,0,47606,6.42,311.66,0
134481,0.5,0,0,144965,8.78,40.05,0
48162,7.84,0,2,120784,8.16,434.38,0
140646,3.92,1,0,125600,5.03,51.7,0
111857,2.77,0,0,102829,1.69,188.71,0
138996,5.68,2,0,129213,1.26,27.93,0
112537,3.3,0,2,96375,2.09,289.99,0
94162,4.48,2,2,125677,3.66,432.13,0
73158,4.33,0,0,141220,2.2,421.68,0
45727,4.6,2,0,31783,6.22,224.45,0
30942,23.66,0,2,112103,8.71,111.01,0
173449,1.73,0,0,66003,5.0,106.39,0
115529,1.84,0,1,63719,4.26,74.79,0
197713,2.25,0,2,38710,0.4,270.32,0
171116,11.63,2,1,145189,8.44,105.56,0
36613,4.03,0,1,117018,9.65,229.29,0
176173,13.17,2,0,28480,8.33,467.06,0
158595,7.08,2,0,79289,9.62,72.72,0
197719,1.45,1,1,76654,8.78,167.33,0
179402,4.23,1,2,32414,2.15,374.19,0
81109,0.5,2,0,107396,6.61,195.78,0
133752,4.09,0,1,41205,5.33,275.53,0
132905,1.06,2,2,38806,1.94,25.78,0
189132,2.65,0,2,70337,8.41,58.06,0
47006,4.29,1,0,47930,8.71,266.01,0
96626,1.07,1,0,134970,2.16,40.25,0
122516,6.98,2,0,119762,5.45,417.3,0
16114,3.26,0,1,118369,0.48,407.07,0
884073,0.19,0,14,436003,25.34,3.53,1
134751,1.86,2,2,85190,4.86,40.36,0
102372,7.26,0,2,119046,9.54,378.37,0
62821,0.5,1,1,118195,4.19,338.27,0
50023,4.02,1,1,61458,1.24,50.51,0
154731,9.36,2,0,55473,2.23,107.37,0
106961,8.89,0,0,51530,6.28,136.99,0
68368,4.17,0,1,128566,9.29,276.77,0
78278,4.85,1,2,68326,8.69,157.3,0
156070,7.27,2,0,115074,8.43,112.77,0
84302,3.91,1,0,73404,0.4,151.2,0
87684,8.08,0,1,74845,5.87,466.96,0
110445,4.6,0,2,95075,4.62,189.05,0
26107,0.82,0,1,113840,5.5,347.53,0
148313,7.28,0,2,56498,0.02,210.24,0
31663,2.22,1,0,132210,4.92,52.09,0
178966,10.78,1,1,75997,9.56,66.3,0
115207,2.43,0,2,66216,4.35,220.28,0
189186,1.39,1,0,53405,3.67,396.25,0
89450,1.8,0,2,61376,9.83,135.11,0
196928,1.01,1,2,122548,6.39,263.65,0
127813,2.98,1,0,30800,3.86,315.33,0
37831,6.9,0,1,39855,5.28,448.87,0
119103,5.4,1,1,67550,3.24,228.26,0
24681,10.26,0,0,41575,6.2,167.09,0
96415,0.5,0,0,96721,6.92,293.07,0
139527,7.13,0,1,119627,6.03,149.49,0
300958,1.78,0,13,764376,45.87,0.53,1
45382,16.73,1,1,66458,8.23,199.04,0
156024,8.89,1,2,146218,8.68,208.52,0
65355,1.65,0,1,53533,6.95,73.79,0
173035,9.98,1,2,53430,0.82,59.95,0
128638,10.41,2,2,37932,3.17,203.79,0
116145,8.71,0,2,24111,5.11,47.08,0
88073,3.73,0,1,39058,8.94,223.53,0
192397,9.47,0,0,57732,2.83,454.23,0
130525,1.89,2,2,115870,3.06,284.02,0
29465,2.14,1,0,100285,0.94,15.05,0
90533,5.22,0,0,39369,7.06,240.3,0
37720,0.5,2,0,92991,5.82,61.66,0
732814,0.8,0,8,623758,33.35,0.56,1
61249,1.93,2,2,131522,9.89,467.96,0
18025,11.31,2,1,145060,0.99,455.39,0
198947,2.66,1,0,111264,2.85,209.16,0
102334,6.9,0,1,136798,2.24,443.79,0
21455,1.59,0,1,59335,6.21,39.95,0
99153,2.0,1,2,105278,2.24,82.42,0
65515,1.03,0,0,96049,9.35,100.13,0
149349,1.38,2,1,63933,6.48,35.18,0
16415,0.57,2,0,49636,4.9,298.91,0
40337,4.8,1,2,22018,6.69,282.94,0
80464,9.17,2,1,32522,9.83,283.54,0
88394,1.67,2,1,54947,4.53,133.27,0
643353,1.07,1,11,507514,36.02,0.63,1
80346,11.99,1,0,58649,3.31,32.66,0
88758,0.5,1,2,99829,2.55,117.54,0
104684,0.5,1,1,20573,4.53,455.99,0
187483,7.36,2,1,102753,6.7,16.9,0
112472,1.44,0,0,119633,9.52,68.82,0
94606,3.79,0,2,132009,3.05,466.08,0
23851,3.06,0,1,45837,3.55,389.42,0
42701,4.05,2,0,34854,9.66,345.85,0
155070,0.5,0,0,81827,0.59,459.31,0
192329,2.39,0,1,100434,9.86,93.29,0
85954,5.11,1,1,70203,3.55,227.52,0
192968,1.27,0,0,42160,6.15,92.18,0
75719,0.81,1,0,122775,3.03,358.44,0
191141,2.89,1,1,96800,4.11,409.51,0
127730,14.38,0,2,120363,2.19,415.16,0
918251,1.36,0,14,306192,47.84,1.37,1
29460,9.48,1,0,118158,9.73,381.62,0
196256,1.49,0,1,43189,6.02,459.55,0
71470,5.92,2,0,23277,0.83,300.84,0
17590,16.35,1,2,45446,2.92,410.8,0
29462,5.69,1,1,146436,8.1,374.62,0
113020,4.72,1,1,107251,5.02,159.76,0
57278,0.62,1,2,148970,7.15,439.22,0
154512,6.9,0,2,37824,0.83,406.69,0
178609,7.3,2,1,129166,3.87,123.09,0
82087,0.94,2,0,88898,9.02,45.19,0
143708,2.54,0,2,134965,4.72,249.42,0
149119,4.2,0,0,94815,2.53,104.75,0
102574,1.42,0,0,106251,0.4,241.4,0
63026,20.34,1,2,106185,5.21,421.71,0
155198,0.91,2,2,137213,7.01,43.5,0
24405,16.75,0,0,56921,4.42,77.62,0
30280,0.9,2,2,65810,1.32,90.71,0
36653,3.42,0,2,29684,5.19,403.96,0
73837,21.76,0,1,89379,4.43,50.9,0
70176,1.08,1,0,71052,8.38,156.06,0
73788,6.69,0,1,95596,8.29,28.18,0
231322,0.88,2,14,592313,20.05,0.83,1
92858,2.74,0,1,46475,4.13,311.16,0
104417,2.69,0,1,97881,2.09,96.55,0
178186,4.08,2,1,41053,2.68,118.31,0
237010,1.22,0,11,703905,39.9,0.76,1
76592,1.97,0,2,96964,9.46,251.14,0
192878,27.35,0,0,69808,8.41,56.26,0
102970,11.87,0,0,65083,3.04,88.72,0
170498,3.38,2,2,131668,6.24,243.61,0
16182,3.83,1,0,133121,5.24,355.22,0
30264,6.44,0,1,92030,5.82,142.33,0
373317,1.27,0,6,577702,31.76,1.37,1
88177,3.45,0,1,83903,8.73,364.71,0
363406,1.05,2,10,466249,22.3,2.01,1
63941,2.77,1,0,140826,4.39,334.93,0
121435,8.1,0,0,72617,5.43,252.45,0
151742,3.53,0,0,38924,7.25,247.8,0
39942,9.0,0,2,31361,5.76,236.67,0
116144,1.07,0,0,72527,6.84,47.33,0
58790,5.44,0,0,113504,0.93,463.99,0
178990,9.9,1,1,24217,3.02,229.42,0
183078,1.03,0,1,63254,5.18,207.18,0
146597,3.27,1,0,117782,7.23,54.34,0
45864,11.8,2,1,62847,6.21,204.23,0
191127,15.14,1,1,74781,0.76,360.36,0
151820,7.23,0,1,23555,9.05,107.63,0
33978,5.37,1,1,126593,5.08,325.45,0
122445,0.95,1,0,98905,8.17,361.6,0
129382,18.71,2,1,148299,9.66,302.84,0
124542,0.5,2,2,100519,1.42,468.72,0
114005,3.88,0,1,67344,6.67,215.91,0
27873,1.03,0,1,148575,5.57,154.33,0
51295,14.58,2,1,66993,1.49,26.28,0
187483,5.41,0,0,109946,4.31,125.96,0
157731,10.53,0,1,50369,0.78,341.32,0
689818,1.69,0,5,596702,31.23,4.53,1
123208,6.7,2,0,98399,0.68,154.98,0
70290,6.09,1,1,137934,6.12,343.16,0
74805,9.9,1,0,40318,6.41,281.73,0
38987,0.5,1,2,99004,5.38,212.55,0
186786,3.86,2,2,102351,6.6,38.16,0
136374,7.02,2,1,124209,8.27,73.28,0
64729,20.52,0,0,27222,2.23,223.49,0
146855,6.14,2,0,130276,7.28,286.9,0
172724,4.56,1,0,108463,1.23,196.55,0
144671,3.62,1,1,23657,5.9,121.23,0
573404,1.5,0,13,355232,27.26,2.49,1
55332,0.73,2,2,74297,9.85,347.77,0
34811,12.79,0,2,139562,5.51,434.45,0
89378,1.02,2,1,61342,0.88,441.2,0
186273,6.34,0,0,77741,4.34,318.03,0
51903,7.79,0,1,81089,4.42,195.31,0
275447,0.56,1,6,669643,42.29,3.25,1
16840,1.92,2,0,78562,6.38,40.44,0
171119,10.85,2,2,68839,8.28,64.69,0
129950,3.53,2,0,50327,9.28,132.7,0
74295,0.97,0,2,37860,8.45,88.32,0
38674,0.54,1,1,89695,6.74,64.75,0
131581,0.5,0,1,90227,0.83,222.02,0
114255,5.27,0,1,106726,2.09,263.71,0
196970,6.41,1,0,97959,9.12,395.13,0
101823,3.08,0,0,128655,6.34,250.82,0
44258,0.99,1,1,95610,8.48,232.67,0
861968,0.7,1,5,686820,20.72,0.42,1
583338,0.13,1,9,497479,16.85,4.28,1
34031,0.5,1,1,45919,7.7,325.03,0
167981,1.39,0,1,24633,8.62,94.27,0
63348,4.63,0,0,137645,0.87,259.49,0
114584,3.22,0,1,55052,9.08,84.77,0
124726,3.5,1,2,37632,9.97,342.1,0
180578,1.59,1,1,78936,2.29,155.64,0
44191,0.5,0,2,122242,6.42,256.81,0
18644,0.76,0,2,57342,0.51,17.73,0
125404,13.99,0,1,50568,8.56,413.74,0
131489,4.44,0,0,108399,1.18,195.96,0
193585,0.9,0,1,105102,2.35,18.36,0
33490,1.04,2,1,123618,5.92,43.97,0
90440,12.41,1,0,130745,9.99,389.01,0
146564,1.21,1,1,85172,8.65,379.09,0
117862,0.5,0,2,131479,8.65,72.31,0
639736,1.91,2,14,335905,21.84,2.14,1
31402,1.39,1,2,121082,6.99,266.35,0
42044,10.19,1,2,69023,2.06,366.34,0
803637,1.03,1,5,707619,10.22,1.71,1
131337,2.0,0,2,65005,1.03,43.58,0
101129,18.9,0,2,25142,4.31,78.78,0
151936,13.61,0,0,71428,7.54,449.15,0
76903,1.82,1,2,126011,6.48,119.29,0
65676,1.26,1,0,57342,6.83,458.52,0
49744,0.5,2,2,79572,1.07,234.65,0
127216,12.66,0,0,126400,4.11,220.7,0
163817,10.66,0,1,120186,9.25,465.37,0
20532,5.77,2,2,80514,8.67,107.6,0
44715,12.36,2,2,20649,6.65,344.34,0
172749,1.7,1,1,87007,5.99,68.23,0
19083,0.56,1,0,86575,0.42,418.65,0
339627,1.13,0,14,364787,34.72,2.55,1
110290,18.77,0,1,94061,4.87,372.22,0
82895,1.47,0,0,131919,3.38,127.58,0
157420,1.25,0,0,137420,2.84,290.87,0
135677,14.03,0,1,98818,3.85,411.59,0
49667,6.36,1,2,56967,9.89,356.17,0
77538,1.66,0,1,96052,1.1,460.39,0
31050,4.11,0,1,97981,0.96,410.99,0
32453,3.25,1,0,84331,2.09,205.43,0
196577,6.62,1,2,136019,6.6,186.07,0
22198,2.76,0,2,106610,2.36,368.24,0
48593,2.61,0,0,65168,9.54,146.88,0
88457,9.51,0,1,67863,0.87,181.41,0
124429,6.14,0,2,43696,2.89,407.36,0
191351,6.35,0,2,69258,5.61,72.89,0
86917,1.59,2,2,74608,6.89,20.37,0
49244,3.04,0,1,66884,7.13,457.98,0
105520,4.51,2,2,66229,2.93,111.7,0
157716,1.5,2,1,27255,3.08,79.16,0
63015,24.84,0,1,86279,7.95,286.52,0
46290,2.98,0,2,76110,8.0,430.27,0
147342,2.3,2,0,101829,4.59,195.64,0
111323,9.53,2,2,99951,9.66,333.52,0
141467,1.42,0,1,72467,1.0,305.16,0
82530,8.11,2,1,73291,4.82,203.53,0
165559,14.32,0,0,112726,5.01,51.42,0
93575,6.37,0,1,111317,4.74,446.01,0
136596,3.44,1,2,103447,4.81,469.88,0
85832,0.66,1,2,20141,6.27,266.7,0
120194,6.03,2,1,72318,0.27,66.69,0
119624,9.0,0,1,88431,9.01,343.46,0
162590,2.68,0,0,44410,1.27,40.82,0
33195,7.25,2,0,79888,7.48,288.41,0
56793,3.88,1,1,53929,8.49,239.54,0
69128,7.48,0,2,144080,5.22,34.45,0
108825,1.56,2,2,107268,0.95,82.29,0
183039,0.5,0,0,28397,0.22,75.06,0
162819,27.71,1,2,60428,5.31,343.91,0
169991,0.92,1,0,51724,0.23,368.8,0
78683,10.56,0,0,71672,8.03,56.55,0
76875,0.5,0,0,20582,3.64,174.65,0
143914,5.28,1,2,120350,0.17,70.6,0
173813,0.5,0,1,100359,4.19,440.93,0
809541,0.28,1,8,709139,39.84,4.49,1
82113,0.56,0,1,105876,9.35,199.44,0
131246,4.64,0,1,109905,0.5,123.09,0
144778,2.24,0,2,126358,1.35,450.05,0
182037,3.73,0,2,126699,6.04,422.05,0
151335,0.5,0,1,143036,3.73,178.05,0
93660,2.18,1,2,29326,3.57,214.37,0
157107,7.58,0,2,65810,2.22,52.89,0
98101,7.47,2,1,108178,5.42,196.91,0
198283,5.41,0,0,90325,6.56,269.88,0
82570,15.0,1,1,139959,2.73,184.4,0
28560,5.44,1,1,136067,8.59,49.87,0
146401,2.12,0,1,131873,5.9,110.28,0
70258,5.62,2,0,45095,7.43,135.9,0
145592,2.2,0,1,47423,0.89,372.04,0
29036,4.64,0,2,110685,0.09,105.6,0
197614,5.53,0,1,144413,4.38,334.74,0
162269,3.04,1,2,63580,2.13,157.38,0
142323,20.52,0,0,139266,6.41,62.13,0
133900,0.52,0,0,141576,7.53,245.88,0
40996,3.53,1,1,85193,4.1,397.81,0
41733,11.31,2,1,120336,6.87,152.86,0
29257,2.9,2,2,41998,4.36,286.21,0
156293,4.75,2,0,111128,8.74,398.92,0
147037,2.64,1,1,119473,4.31,135.56,0
175078,15.69,0,2,54866,2.32,53.15,0
135280,18.77,0,0,93747,4.42,115.64,0
88186,1.04,2,1,121468,3.58,413.32,0
181602,13.56,2,1,33063,9.09,164.34,0
129078,3.6,1,2,23716,1.28,93.3,0
23700,4.27,2,1,41302,1.26,247.03,0
181170,14.38,1,1,54462,5.87,300.48,0
176550,6.67,2,0,95261,7.22,227.29,0
155189,4.97,2,2,138415,8.59,162.25,0
186689,10.53,0,1,76921,3.29,241.33,0
88768,5.37,0,1,71323,5.24,434.59,0
927148,1.23,0,14,437144,45.9,3.97,1
187668,5.95,0,0,23172,3.4,212.76,0
161324,14.28,0,2,129503,8.43,392.91,0
150284,3.8,1,0,74310,1.27,10.93,0
80916,3.87,1,1,35647,0.22,102.33,0
77632,1.63,1,1,86225,3.09,262.68,0
181204,4.13,2,2,87982,4.48,318.18,0
295472,0.59,0,5,395037,40.59,2.08,1
22870,1.67,0,1,118950,7.98,315.78,0
133490,17.23,1,1,41422,8.76,297.37,0
77419,6.17,2,2,146056,7.44,275.36,0
150010,1.23,2,0,136702,1.17,77.94,0
199535,6.1,0,0,114702,0.18,217.83,0
55118,2.75,0,2,48042,9.16,216.66,0
74161,4.42,2,2,97610,8.34,117.5,0
125334,9.87,0,0,96561,0.08,430.53,0
137990,1.21,1,0,65653,1.66,423.34,0
198757,2.97,0,2,79242,8.87,152.01,0
106709,2.88,0,2,41398,9.62,112.34,0
55526,5.85,0,2,55223,0.44,194.25,0
178349,0.5,0,1,54889,7.94,26.24,0
146357,1.03,0,2,41628,0.29,431.67,0
129679,2.9,2,2,53633,8.11,99.93,0
444812,1.95,1,8,776805,14.78,3.46,1
29125,0.5,2,2,123370,7.64,221.06,0
99138,2.93,1,0,146439,0.92,281.43,0
179493,4.85,0,1,52465,7.89,216.35,0
30320,0.73,1,2,21872,8.38,246.25,0
121062,2.91,2,1,84658,7.45,420.81,0
72476,6.72,2,1,144347,6.46,393.61,0
119713,0.5,2,1,101408,8.12,15.21,0
32758,4.84,1,1,146672,3.05,237.02,0
115122,2.42,1,2,111949,2.44,356.34,0
109695,3.0,0,2,88324,1.58,337.78,0
26976,2.23,0,1,48715,2.75,177.97,0
58286,0.5,0,1,37337,3.01,331.28,0
39830,4.56,1,2,125801,8.78,307.7,0
102938,2.77,1,2,67083,2.27,132.35,0
67450,9.17,1,0,58890,7.35,108.69,0
110873,6.59,2,1,90159,4.23,43.86,0
119280,4.33,0,1,141586,7.02,214.9,0
16404,1.35,0,0,60710,8.31,253.38,0
175912,3.32,0,1,21027,4.07,28.47,0
42266,7.52,1,0,129467,0.97,198.87,0
170809,0.62,0,2,132422,9.28,52.9,0
115598,0.63,0,0,30121,0.76,45.34,0
57297,1.24,1,2,101872,7.23,144.95,0
159399,10.87,1,1,71543,9.43,254.45,0
373833,1.22,0,8,382512,26.09,1.27,1
135878,18.66,1,2,97304,1.56,275.21,0
72500,10.85,0,0,38906,2.89,462.86,0
89504,1.31,1,2,90994,0.28,116.32,0
114169,21.31,1,0,43478,9.14,219.4,0
83478,3.37,1,2,61070,2.65,245.5,0
82286,10.21,1,0,94104,5.24,107.39,0
171130,3.23,0,0,68027,0.71,125.88,0
193196,14.61,0,1,93345,7.72,315.22,0
103975,6.8,0,1,96172,4.39,413.44,0
174950,3.75,1,2,138597,3.78,203.47,0
162922,6.02,2,2,49144,3.96,287.14,0
105244,1.29,2,0,109085,9.56,472.05,0
137485,9.65,2,2,94352,1.12,375.19,0
27101,1.6,0,1,59411,9.27,62.49,0
133929,4.5,1,2,91990,5.62,479.75,0
60104,23.69,0,1,50191,5.7,336.93,0
188466,0.5,0,1,80447,2.97,84.6,0
138528,0.95,0,1,127785,3.56,119.38,0
129799,5.81,1,2,34966,6.68,326.62,0
182500,5.06,0,0,24792,3.46,404.77,0
153191,6.44,0,2,25856,6.12,254.57,0
92439,0.5,0,1,79696,6.62,278.27,0
160702,5.74,0,1,121776,0.31,102.03,0
187213,14.18,0,1,28437,6.63,298.11,0
189565,2.56,0,2,33741,0.63,283.29,0
61212,3.37,0,1,42416,7.42,215.84,0
116513,6.03,2,2,77112,7.66,35.42,0
162029,10.62,0,2,132705,1.46,320.94,0
196275,7.0,0,1,59711,6.04,253.82,0
31452,16.33,0,1,91528,1.4,238.4,0
157682,6.72,0,0,29165,8.6,463.33,0
98502,1.69,0,0,48459,4.87,281.25,0
170855,11.3,1,2,30130,3.01,447.72,0
153937,3.55,0,2,36871,7.75,332.83,0
98409,12.53,0,0,56591,9.89,101.68,0
186399,0.5,0,1,32720,8.82,271.63,0
82977,5.21,1,2,57776,7.93,361.03,0
88051,0.5,2,1,34906,3.57,360.96,0
154950,0.81,1,1,95241,9.03,63.48,0
63938,1.8,0,2,20885,6.49,58.51,0
410565,1.25,0,13,420110,40.23,3.66,1
869511,1.93,0,13,565757,29.68,0.85,1
148895,2.93,1,1,98405,0.33,195.72,0
84470,1.75,0,0,81891,2.33,384.04,0
101919,9.27,2,1,37190,0.35,420.65,0
117612,16.56,0,0,148544,0.0,371.93,0
38713,20.44,2,1,86835,2.51,246.35,0
83471,3.69,1,2,110749,4.69,246.23,0
45223,0.5,1,0,135545,0.51,76.64,0
66155,0.52,0,0,48088,2.03,302.07,0
181662,10.3,0,0,60641,0.22,170.91,0
25419,4.54,0,0,26860,2.42,46.64,0
117473,1.0,1,1,56219,4.48,322.4,0
95500,3.85,1,1,112677,9.15,313.35,0
138781,4.78,1,0,125730,6.22,25.59,0
193091,9.73,0,2,39646,8.67,471.2,0
99802,5.4,0,2,91495,6.0,42.59,0
927665,1.21,0,11,699820,44.18,0.35,1
261068,1.69,0,9,550410,41.78,0.53,1
183588,0.72,1,2,24721,2.18,368.84,0
86900,1.4,0,0,127347,8.48,160.98,0
22798,3.77,1,0,53934,7.99,307.01,0
113025,1.2,0,1,134265,6.54,166.94,0
171272,21.13,1,1,59522,2.42,165.07,0
124325,3.98,0,0,54034,8.76,446.29,0
125746,0.77,0,1,51240,9.22,346.05,0
18980,12.81,0,2,71204,9.92,253.17,0
194557,6.18,0,1,98354,7.49,116.64,0
90081,0.5,2,1,64829,2.31,154.75,0
41245,2.26,0,2,29272,7.84,439.94,0
40948,2.77,0,0,81413,4.01,270.11,0
138616,3.77,0,2,60805,6.89,266.36,0
94839,1.9,1,2,86638,9.73,176.98,0
24913,6.4,1,1,62853,2.34,63.16,0
30945,3.95,0,0,68661,3.4,248.26,0
93865,0.5,0,1,85543,7.44,452.59,0
162191,0.5,0,0,39911,0.78,324.78,0
41356,1.99,0,1,42326,2.13,176.46,0
418217,1.44,0,13,754444,32.42,0.27,1
102298,5.22,1,1,63387,5.2,429.89,0
112026,1.03,2,1,45619,1.17,145.39,0
109959,11.16,2,0,101428,9.38,154.36,0
108078,3.61,1,2,21737,6.31,319.87,0
179619,4.34,0,2,48549,5.95,257.25,0
87594,7.79,0,0,124314,2.21,196.07,0
21207,0.61,1,2,107197,6.7,105.09,0
16847,3.71,0,1,142458,1.72,147.26,0
89610,5.94,0,0,50488,5.79,140.11,0
180305,1.14,0,2,43271,9.92,41.7,0
146661,0.95,1,1,54258,2.96,39.13,0
120496,13.76,0,2,65572,5.78,258.88,0
144837,7.56,1,1,22261,0.05,352.29,0
45961,0.5,0,0,49411,8.68,113.84,0
70354,2.58,0,1,23174,8.36,382.52,0
161299,1.01,2,0,143045,9.91,477.49,0
16983,1.9,1,0,149439,5.95,384.87,0
71360,1.69,1,0,133839,2.71,184.01,0
190985,36.54,1,1,87780,9.0,383.14,0
128021,18.56,0,2,25169,8.12,221.78,0
150322,0.5,0,1,132986,0.91,152.62,0
88202,1.38,1,1,78751,8.04,175.22,0
34120,7.56,0,0,55949,0.78,322.93,0
141224,5.01,0,2,136861,5.63,29.43,0
93491,0.5,1,2,20338,2.48,413.44,0
41610,0.5,0,0,143419,9.77,308.1,0
180865,0.9,2,2,67995,3.17,440.44,0
61566,2.84,2,2,147563,2.56,305.87,0
79471,10.02,0,2,76118,4.15,371.47,0
53686,2.33,0,2,46967,9.3,319.61,0
87514,1.67,1,2,137010,4.71,296.73,0
128079,1.78,0,1,110007,2.89,393.19,0
53313,4.94,0,2,148135,9.06,151.37,0
81413,2.3,0,2,83529,8.95,13.44,0
17487,3.04,1,0,145484,5.57,222.61,0
44503,2.62,0,1,79057,0.14,264.04,0
182778,2.43,0,1,149124,1.69,260.52,0
132539,0.9,0,2,130712,5.68,16.67,0
108265,12.98,0,1,62787,2.42,280.71,0
110242,0.73,0,2,77755,5.59,242.84,0
133786,4.47,2,1,127124,0.86,309.48,0
53961,0.5,2,2,109123,5.47,477.62,0
21294,1.0,1,0,55457,5.54,116.35,0
90884,1.98,0,0,112625,8.83,24.1,0
183187,1.09,0,2,66907,4.36,469.61,0
109475,2.42,0,2,86976,6.13,343.71,0
178305,5.92,2,2,130317,1.55,129.18,0
38309,5.21,1,2,92249,8.77,470.13,0
65595,3.99,1,2,31541,2.85,55.5,0
133443,1.81,0,2,27995,8.13,158.47,0
19340,9.33,0,1,60318,9.82,199.66,0
42805,9.79,0,1,94787,5.74,217.65,0
35408,1.24,0,2,117828,1.09,199.85,0
110676,17.23,0,0,52014,3.57,185.99,0
178081,0.9,1,0,103676,5.7,149.36,0
15591,1.5,0,2,67461,4.3,316.93,0
25351,6.5,0,0,111948,7.45,432.55,0
137794,6.41,1,2,97638,9.59,364.1,0
83168,1.35,0,0,21886,1.68,105.74,0
180275,3.66,0,1,119953,5.62,23.21,0
114505,0.5,0,1,105798,3.1,241.44,0
26031,4.28,0,0,132321,3.34,372.95,0
16280,12.94,1,0,114757,3.72,431.01,0
96238,0.97,0,0,90687,5.55,176.04,0
88470,0.5,1,0,72864,2.01,229.9,0
104051,7.58,1,1,54576,9.43,31.34,0
94477,14.42,2,1,141004,7.25,99.27,0
126348,1.61,0,2,116096,0.78,359.06,0
181641,10.96,0,1,139988,3.45,154.81,0
154863,3.04,2,1,44059,6.29,255.06,0
112899,7.84,0,1,107002,9.24,163.12,0
112585,1.79,0,2,35574,4.53,107.39,0
196834,13.24,2,2,76360,3.03,407.71,0
189239,0.5,2,1,119046,5.74,301.25,0
44081,10.52,0,0,126994,2.43,209.47,0
132724,2.04,1,2,54020,2.76,413.21,0
72688,0.5,1,1,76305,5.86,49.34,0
51893,1.76,1,1,90543,1.75,97.43,0
189318,8.34,1,0,62314,2.17,33.82,0
30902,0.5,0,0,54148,8.11,149.94,0
20049,5.46,1,1,131903,5.26,383.6,0
102047,9.63,2,0,62971,1.71,288.98,0
114167,1.85,2,0,76675,0.72,150.45,0
34829,2.88,2,1,89080,0.0,419.29,0
190238,0.5,0,1,77341,0.11,173.04,0
32047,1.22,1,2,132116,7.54,104.67,0
148512,1.1,0,1,48550,4.06,400.61,0
82524,9.05,1,2,41937,1.15,387.86,0
63642,11.14,0,0,109737,4.59,268.3,0
54045,3.86,0,2,130467,9.12,142.06,0
47535,4.36,1,2,149471,4.01,215.6,0
112657,0.5,0,2,122246,0.23,151.24,0
23281,4.05,1,1,75210,2.12,52.94,0
157537,1.48,2,1,90359,6.1,26.1,0
58188,2.4,0,1,25122,2.42,103.88,0
95322,3.16,0,2,129465,9.44,325.74,0
29845,4.38,0,1,101648,8.53,108.43,0
101910,3.6,1,1,52589,7.1,419.5,0
130925,0.66,0,2,107895,2.78,319.96,0
24137,3.35,1,0,47276,0.82,74.21,0
175646,1.62,2,0,116924,7.87,385.58,0
70240,10.41,2,1,46552,1.99,287.84,0
77976,0.88,1,2,61924,7.95,396.38,0
45694,5.3,2,2,119644,8.09,172.48,0
178505,8.09,0,2,140491,7.43,385.04,0
